3122,Mr. Dollars
3123,Mama Communa
3124,Jeremiah Muscle
3125,Daughter
3126,Mother
3127,Singapore Sling (as Panagiotis Thanasoulis)
3128,Mouchette
3129,Arsène
3130,Mutter
3131,Vater
3132,Mathieu
3133,Mathieu’s Frau
3134,Tammy Harris
3135,Don
3136,Scarlet
3137,Sergeant Doyle
3138,Flynn
3139,Alice
3140,General Stone
3141,Andy
3142,Sally
3143,Jacob
3144,Geoff
3145,Karen
3146,Boy in Cottage (as Beans Balawi)
3147,DLR Soldier
3148,Military Officer
3149,Senior Medical Officer
3150,Rooftop Sniper
3151,Soldier
3152,Medical Officer
3153,Bunker Soldier
3154,Bunker Major
3155,Medical Centre Lobby Soldier
3156,Carpark Soldier
3157,Carpark Civilian
3158,Carpark Civilian
3159,Carpark Civilian
3160,Carpark Civilian
3161,Carpark Civilian
3162,Carpark Civilian
3163,Carpark Civilian
3164,Sam
3165,Depot Man
3166,Depot Woman
3167,Infected Person (uncredited)
3168,Civilian (uncredited)
3169,Infected Person (uncredited)
3170,Victim (uncredited)
3171,Marine (uncredited)
3172,Civilian (uncredited)
3173,Infected Person (uncredited)
3174,Infected Person (uncredited)
3175,Infected Person (uncredited)
3176,Infected Person (uncredited)
3177,Infected Person (uncredited)
3178,Infected person (uncredited)
3179,Carpark Civilian
3180,Don (Body Double: Robert Carlyle)
3181,Jeremy Renner - Double (uncredited)
3182,Infected (uncredited)
3183,Infected Person (uncredited)
3184,Civilian (uncredited)
3185,Infected (uncredited)
3186,Narrator (French version) (voice)
3187,Herself
3188,Hans Scholten
3189,Albert Mutz
3190,Walter Forst
3191,Jurgen Borchert
3192,Karl Horber
3193,Klaus Hager
3194,Sigi Bernhard
3195,Franziska
3196,Stern
3197,Heilmann
3198,Fröhlich
3199,Lieutenant Colonel
3200,Frau Mutz
3201,Frau Borchert
3202,Mutter Bernhard
3203,Frost
3204,Frau Frost
3205,Horber
3206,Sigrun
3207,Ritter
3208,Barbara
3209,Stabsweldfebel
3210,Stabsweldfebel
3211,Wounded Soldier
3212,Feldwebel Verpflegung
3213,Gefreiter
3214,(uncredited)
3215,le boucher
3216,sa fille
3217,sa belle-mère
3218,sa maîtresse
3219,agent immobilier
3220,gérant de supermarché
3221,narrateur
3222,Dr. Choukroun
3223,directeur d'hôpital
3224,le boucher
3225,sa fille
3226,sa maitresse
3227,maid
3228,le infirmière
3229,Killer
3230,Opfer
3231,John McClane
3232,Matthew 'Matt' Farrell
3233,Thomas Gabriel
3234,Bowman
3235,Mai Linh
3236,Lucy McClane
3237,The Warlock
3238,Agent Johnson
3239,Taylor
3240,Russo
3241,Casper
3242,Raj
3243,Clay
3244,Rand
3245,Trey
3246,Del
3247,Agent Molina
3248,Jim
3249,Goatee
3250,Scalvino
3251,Teller
3252,Chuck Summer
3253,Assassin (uncredited)
3254,John McClane
3255,Simon Peter Gruber
3256,Zeus Carver
3257,Joe Lambert
3258,Connie Kowalski
3259,Chief Cobb
3260,Ricky Walsh
3261,Targo
3262,Katya
3263,Charles Weiss
3264,Officer Jane
3265,Dr. Schiller
3266,Dexter
3267,Raymond
3268,Mischa
3269,Jarvis
3270,John McClane
3271,Holly McClane
3272,Richard Thornburg
3273,Sgt. Al Powell
3274,General Ramon Esperanza
3275,Colonel Stuart
3276,Major Grant
3277,Captain Carmine Lorenzo
3278,Leslie Barnes
3279,Trudeau
3280,Marvin
3281,Samantha 'Sam' Coleman
3282,Garber
3283,Baker
3284,Thompson
3285,O'Reilly
3286,Sheldon
3287,Burke
3288,Kahn
3289,Sgt. Oswald Cochrane
3290,Miller
3291,Shockley
3292,Mulkey
3293,Blue Light Team
3294,Blue Light Team
3295,Lt.Sherman / Blue light Team
3296,Blue Light Team
3297,Blue Light Team
3298,Blue Light Team
3299,Blue Light Team
3300,Blue Light Team
3301,Cpl. Telford
3302,Sergeant
3303,Second Sergeant
3304,Soldier
3305,Pilot (Northeast Plane)
3306,Co-Pilot (Northeast Plane)
3307,Navigator (Northeast Plane)
3308,Stewardess - Northeast Plane
3309,Stewardess (Northeast Plane)
3310,Older Woman (Northeast Plane)
3311,Pilot (Windsor Plane)
3312,Rollins
3313,Velma Kelly
3314,Roxie Hart
3315,Matron Mama Morton
3316,Billy Flynn
3317,Mary Sunshine
3318,Bandleader
3319,Stage Manager
3320,Fred Casely
3321,Amos Hart
3322,Harrison
3323,Nickie
3324,Liz
3325,Annie
3326,June
3327,Mona
3328,Hunyak
3329,Kitty Baxter
3330,Bailiff
3331,Judge
3332,Alice
3333,Rain
3334,Matt
3335,Mr. Grey
3336,Mr. Red
3337,Ms. Black
3338,Dr. Green
3339,Dr. Blue
3340,Dr. Brown
3341,Lisa
3342,Clarence
3343,Mr. White
3344,Ms. Gold
3345,One
3346,Kaplan
3347,Rain
3348,Medic
3349,Commando 1
3350,Commando 2
3351,Spence
3352,Red Queen
3353,Alice
3354,Jill Valentine
3355,Carlos Olivera
3356,Major Cain
3357,Angie Ashford
3358,Sgt. Peyton Wells (as Raz Adoti)
3359,Dr. Ashford
3360,L.J.
3361,Terri Morales
3362,Nemesis
3363,Nicholai Ginovaeff
3364,Dr. Isaacs
3365,Captain Henderson
3366,Yuri Loginova
3367,Mackenzie
3368,Priest
3369,Mrs. Priest
3370,Marla Mapes
3371,Director
3372,Assistant
3373,Lance Halloran
3374,Overworked Detective
3375,Overworked Sergeant
3376,Sniper
3377,Bum
3378,Home Owner / Scientist
3379,Older Woman
3380,Suit #1
3381,Suit #2
3382,Suit #3
3383,Suit #4
3384,Undead Gaudy Hooker
3385,Burly Cop #1
3386,Burly Cop #2
3387,Tech #1
3388,Tech #2
3389,Undead Little Girl
3390,Undead Little Boy #1
3391,Security Guard
3392,Featured Graveyard Undead 1 (as Derek Asland) / Featured "Surplus" Undead #3
3393,Featured Graveyard Undead 2 / Featured Rooftop Undead #2
3394,Chopper Pilot #1
3395,Chopper Pilot #2
3396,Chopper Pilot #4
3397,Refugee #1
3398,Refugee #2
3399,Screaming Soldier
3400,Lieutenant
3401,Tech
3402,Reflection Undead
3403,Featured City Hall Undead #1
3404,Featured City Hall Undead #2
3405,Featured City Hall Undead #3
3406,Featured City Hall Undead #4
3407,Featured City Hall Undead #5 (as Stephen Hart)
3408,Reporter #1
3409,Guard (as Chris Marren)
3410,Zombie Dad
3411,Daughter
3412,Undead Stripper #1
3413,Undead Stripper #2
3414,Featured IV Woman Undead
3415,Undead Little Boy #2
3416,Featured Undead Kid #1
3417,Featured Undead Kid #2
3418,Featured Undead Kid #3
3419,Featured Rooftop Undead #1
3420,Featured Rooftop Undead #3
3421,Featured Undead City Walker #1
3422,Featured Undead City Walker #2
3423,Featured Undead City Walker #3
3424,Featured Undead City Walker #4
3425,Featured Undead City Walker #5
3426,Featured Undead City Walker #6
3427,Featured Undead City Walker #7
3428,Featured Undead Kid #4
3429,Featured Graveyard Undead 1 (as Derek Asland) / Featured "Surplus" Undead #3
3430,Featured "Surplus" Undead #2
3431,Network Anchor #1
3432,Network Anchor #2
3433,Reporter #2
3434,Reporter #3
3435,Lab Technician
3436,Leader Umbrella Guard
3437,Umbrella Gate Guard
3438,Featured School Undead
3439,Matt Addison (archive footage)
3440,Jake La Motta
3441,Joey La Motta
3442,Vickie Thailer
3443,Salvy Batts
3444,Tommy Como
3445,Lenore
3446,Mario
3447,Man at Webster Hall Table (uncredited)
3448,Patsy
3449,Charlie - Man with Como
3450,Emma - Miss 48's
3451,Comedian
3452,Ring Announcer - Reeves Fight
3453,Fighting Soldier - Reeves Fight
3454,Ring Announcer - Janiro Fight
3455,Referee - Fox Fight
3456,Heckler - Fox Fight
3457,Joe Louis - Cerdan Fight
3458,Cornerman #1 - Cerdan Fight
3459,Referee - Third Robinson Fight
3460,Soda Fountain Clerk
3461,Janet
3462,Copa Waiter
3463,Jackie Curtie
3464,Detroit Promoter
3465,J.R.
3466,Linda
3467,Arresting Deputy #2
3468,Jeweler
3469,Barbizon Stagehand
3470,New Yorker (uncredited)
3471,Restaurant Doorman (uncredited)
3472,Police officer (uncredited)
3473,Heckler in Bar (uncredited)
3474,New Yorker (uncredited)
3475,Photographer (uncredited)
3476,Cornerman (uncredited)
3477,Boxing Fan (uncredited)
3478,Cornerman (uncredited)
3479,Cornerman (uncredited)
3480,Cornerman (uncredited)
3481,Patron at Nightclub (uncredited)
3482,Dancer (uncredited)
3483,Party Dancer (uncredited)
3484,Jake's Daughter (uncredited)
3485,Reporter (uncredited)
3486,Jaguar Paw
3487,Seven
3488,Blunted
3489,Flint Sky
3490,Zero Wolf
3491,Turtles Run
3492,Curl Nose
3493,Smoke Frog
3494,Cocoa Leaf
3495,Old Story Teller
3496,Young Woman
3497,Middle Eye
3498,Snake Ink
3499,Sky Flower
3500,Village Girl
3501,Wife
3502,Eldest Daughter
3503,Fish Hunter
3504,First Temple Sacrifice
3505,Hanging Moss
3506,Drunkards Four
3507,Cut Rock
3508,Ten Peccary
3509,Monkey Jaw
3510,Buzzard Hook
3511,Speaking Wind
3512,Vicious Holcane
3513,High Priest
3514,Mother in Law
3515,Oracle Girl
3516,Oracle Girl
3517,Laughing Man
3518,Chilam
3519,Man on Temple Top
3520,Slave Auctioneer
3521,Woman Auctioneer
3522,King
3523,Queen
3524,Head Chac
3525,Rupert Cadell
3526,Brandon Shaw
3527,Phillip Morgan
3528,Mrs. Atwater
3529,Kenneth Lawrence
3530,Mrs. Wilson
3531,David Kentley
3532,Janet Walker
3533,Mr. Kentley
3534,Amanda Woods
3535,Iris Simpkins
3536,Graham
3537,Miles
3538,Arthur Abbott
3539,Ethan
3540,Jasper
3541,Sophia
3542,Olivia
3543,Hannah
3544,Maggie
3545,Ernie
3546,Norman
3547,Bristol
3548,Ben
3549,Kissing Couple
3550,Kissing Couple
3551,Himself
3552,Stefan
3553,Kai
3554,Laura
3555,Achim
3556,Gina
3557,Vater Becker
3558,Jenny
3559,Schöngeist
3560,Frank
3561,Azubi
3562,Jäger
3563,Dopex
3564,Tim
3565,Dr. Kollmann
3566,Elena Kollmann
3567,Verkäuferin
3568,Gesundheitsbeamtin
3569,Marc
3570,Guter Bulle
3571,Böser Bulle
3572,Professor
3573,Dewey Finn
3574,Rosalie Mullins
3575,Ned Schneebly
3576,Patty Di Marco
3577,Theo
3578,Neil
3579,Doug
3580,Zack Mooneyham
3581,Spider
3582,Michelle
3583,Eleni
3584,Summer Hathaway
3585,Freddy Jones
3586,Lawrence
3587,Tomika
3588,Frankie
3589,Marta
3590,Leonard
3591,Billy
3592,Marco
3593,Alicia
3594,Gordon
3595,Katie
3596,Emily
3597,Tomika's Mother
3598,Musician
3599,Musician
3600,Mrs. Sheinkopf
3601,Mr. Green
3602,Mrs. Lemmons
3603,Gym Teacher
3604,Zack's Father
3605,Art Student
3606,Max
3607,Razor
3608,Tony
3609,Sheila
3610,Waiter
3611,Punk Rock Guy
3612,Alicia's Mother
3613,Leonard's Mother
3614,Concerned Father
3615,Freddy's Mother
3616,Summer's Mother
3617,Lawrence's Father
3618,Cop
3619,Bus Driver
3620,Mrs. Haynish
3621,Teacher's Assistant
3622,Female Employee
3623,Concert Goer
3624,Security Guard
3625,Radio Exec
3626,Radio DJ
3627,Toby
3628,Battle of the Bands Director
3629,George Bailey
3630,Mary Hatch
3631,Henry F. Potter
3632,Uncle Billy Bailey
3633,Clarence Odbody
3634,Ma Bailey
3635,Ernie Bishop
3636,Bert
3637,Violet Bick
3638,Mr. Gower
3639,Harry Bailey
3640,Peter Bailey
3641,Cousin Tilly
3642,Sam Wainwright
3643,Ruth Dakin Bailey
3644,Cousin Eustace
3645,Mrs. Hatch
3646,Giuseppe Martini
3647,Annie
3648,Mrs. Martini
3649,Little George
3650,Little Sam
3651,Little Mary
3652,Little Violet
3653,Little Marty Hatch
3654,Little Harry Bailey
3655,Nick
3656,Potter's Bodyguard
3657,Joe - Luggage Shop
3658,Real Estate Salesman
3659,Tom - Bldg. & Loan
3660,Bailey Child - Janie
3661,Bailey Child - Zuzu
3662,Bailey Child - Pete
3663,Bailey Child - Tommy
3664,Townswoman (uncredited)
3665,Ed (uncredited)
3666,(uncredited)
3667,Mr. Welch (uncredited)
3668,Nervous Banker (uncredited)
3669,One of Vi's Suitors (uncredited)
3670,Military Officer in Montage (uncredited)
3671,Townsman (uncredited)
3672,Sheriff (uncredited)
3673,(uncredited)
3674,Jane Wainwright (uncredited)
3675,Singer at Martini's (uncredited)
3676,(uncredited)
3677,Young George's Friend (uncredited)
3678,Townsman (uncredited)
3679,Cop Arresting Violet (uncredited)
3680,Dr. Campbell (uncredited)
3681,Building & Loan Board Member (uncredited)
3682,Building & Loan Customer (uncredited)
3683,Ms. Davis (uncredited)
3684,Uncle Billy's Pet Crow
3685,High School Teacher at Poolside (uncredited)
3686,(uncredited)
3687,Woman at Graduation Dance (uncredited)
3688,Man on Porch (uncredited)
3689,Tollhouse Keeper (uncredited)
3690,Violet's Boyfriend (uncredited)
3691,Horace (uncredited)
3692,Relieved Banker in Potter's Office (uncredited)
3693,(uncredited)
3694,Photographer with Sheriff (uncredited)
3695,Bar Patron (uncredited)
3696,(uncredited)
3697,(voice) (uncredited)
3698,Carter (uncredited)
3699,Building & Loan Depositor (uncredited)
3700,Mr. Partridge (uncredited)
3701,Building & Loan Board Member (uncredited)
3702,Building & Loan Board Member (uncredited)
3703,Mr. Randall (uncredited)
3704,Man in Fantasy (uncredited)
3705,Building & Loan Depositor (uncredited)
3706,(uncredited)
3707,Building & Loan Board Member (uncredited)
3708,Townswoman (uncredited)
3709,Building & Loan Customer (uncredited)
3710,Marty Hatch (uncredited)
3711,Pianist in Nick's Place (uncredited)
3712,Bar Patron (uncredited)
3713,Man Whose Grandfather Planted Tree (uncredited)
3714,Building & Loan Customer (uncredited)
3715,(uncredited)
3716,Man with Sheriff (uncredited)
3717,Building & Loan Customer (uncredited)
3718,School Dancer (uncredited)
3719,Bar Patron (uncredited)
3720,Military Officer in Montage (uncredited)
3721,Senior Angel (voice) (uncredited)
3722,Bill-Poster (uncredited)
3723,(uncredited)
3724,Photographer / Reporter (uncredited)
3725,Nick's Waitress (uncredited)
3726,Mickey (uncredited)
3727,Bar Patron (uncredited)
3728,Nick's Bouncer (uncredited)
3729,Potter's Secretary (uncredited)
3730,(uncredited)
3731,Man in Fantasy (uncredited)
3732,Nick's Bartender (uncredited)
3733,Freddie Othello (uncredited)
3734,Cashier / Nick's Assistant Bouncer (uncredited)
3735,Building & Loan Board Member (uncredited)
3736,Charlie (uncredited)
3737,Mort Rainey
3738,John Shooter
3739,Amy Rainey
3740,Ted Milner
3741,Ken Karsch
3742,Sheriff Dave Newsome
3743,Mrs. Garvey
3744,Tom Greenleaf (as John Dunn Hill)
3745,Fire Chief Wickersham
3746,Detective Bradley
3747,Fran Evans
3748,Greta Bowie
3749,Juliet Stoker
3750,Busboy
3751,Motel Manager
3752,Gilbert Grape
3753,Arnie Grape
3754,Becky
3755,Bonnie Grape
3756,Betty Carver
3757,Amy Grape
3758,Ellen Grape
3759,Tucker Van Dyke
3760,Ken Carver
3761,Bobby McBurney
3762,Ministre
3763,Dave
3764,Doug Carver
3765,l'employée de la boulangerie
3766,la grand-mère de Becky
3767,la secrétaire de la Police
3768,le Député
3769,le patron du Burger Barn
3770,Mr. Lamson
3771,Mrs. Lamson
3772,Sheriff Jerry Farrel
3773,Todd Carver
3774,un garçon
3775,un garçon
3776,une serveuse
3777,Torrance Shipman
3778,Cliff Pantone
3779,Les
3780,Missy Pantone
3781,Isis
3782,Courtney
3783,Whitney
3784,Darcy
3785,Jan
3786,Lava
3787,Jenelope
3788,Aaron
3789,Big Red
3790,Kasey
3791,Lafred
3792,Jimmy
3793,John Joe
3794,Teddy
3795,Anne
3796,Johnny
3797,Maisie
3798,Pat
3799,Miko
3800,Ben
3801,Padjo
3802,Dove
3803,Ludwig van Beethoven
3804,Anna Holtz
3805,Martin Bauer
3806,Mother Canisius
3807,Wenzel Schlemmer
3808,Rudy
3809,Krenski
3810,Magda
3811,Old Woman
3812,Jettel Redlich
3813,Walter Redlich
3814,Owuor
3815,Süßkind
3816,Regina (younger)
3817,Regina (older)
3818,Max
3819,Ina
3820,Liesel
3821,Käthe
3822,Johannes
3823,Klara
3824,Mrs. Sadler
3825,Inge
3826,Elsa Konrad
3827,Boy with Sledge
3828,Jogona (younger)
3829,Jogona (older)
3830,Kimani
3831,Captain Caruther
3832,Mr. Brindley
3833,Robert Green
3834,Mr. Morrison
3835,Mrs. Rubens
3836,Mr. Rubens
3837,Martin Vail
3838,Aaron Stampler
3839,Janet Venable
3840,John Shaughnessy
3841,Dr. Molly Arrington
3842,Bud Yancy
3843,Tommy Goodman
3844,Joey Pinero
3845,Captain Abel Stenner
3846,Martinez
3847,Richterin Miriam Shoat
3848,Naomi Chance
3849,Jack Connerman
3850,Larry Daley
3851,Nick Daley
3852,Rebecca
3853,Theodore Roosevelt
3854,Cecil Fredericks
3855,Kaa
3856,Reginald
3857,Bambi
3858,Erica Daley
3859,Attila der Hunne
3860,Ahkmenrah
3861,Christopher Columbus
3862,Taxi Driver
3863,Octavius
3864,Sacajawea
3865,Jedediah Smith
3866,Dexter
3867,Jacques Clouseau
3868,Maria Gambrelli
3869,Benjamin Ballon
3870,Charles Dreyfus
3871,Hercule LaJoy
3872,Simone
3873,Dominique Ballon
3874,Kato
3875,François
3876,Lana
3877,Paul
3878,Hassan
3879,Sherman
3880,Charles
3881,Henry
3882,Jimmy
3883,Dee Dee
3884,News Reporter
3885,News Anchor
3886,Coroner's Assistant
3887,Trailer Park Woman
3888,Mortician
3889,Youssef
3890,Old Lady
3891,Shlomo (uncredited)
3892,Obie Spark
3893,Wyle
3894,Cop
3895,Kathy Most
3896,Ronald Greaver
3897,Gaylord "Greg" Focker
3898,Jack Byrnes
3899,Pam Byrnes
3900,Dina Byrnes
3901,Kevin Rawley
3902,Deborah Byrnes
3903,Denny Byrnes
3904,Dr. Larry Banks
3905,Dr. Bob Banks
3906,Linda Banks
3907,Atlantic American Flight Attendant
3908,Norm the Interrogator
3909,Pharmacy Clerk
3910,Animal Shelter Worker
3911,Chicago Airport Security
3912,Greg's Hospital Patient
3913,Ticket Agent
3914,Father O'Boyle
3915,Kinky
3916,Max Cady
3917,Sam Bowden
3918,Leigh Bowden
3919,Danielle Bowden
3920,Claude Kersek
3921,Lieutenant Elgart
3922,Lee Heller
3923,Lori Davis
3924,Tom Broadbent
3925,Graciella
3926,Judge
3927,Prisoner
3928,Prisoner
3929,Corrections Officer
3930,Racquetball Colleague
3931,Racquetball Colleague
3932,Detective
3933,Waitress
3934,Danny's Girlfriend
3935,Big man
3936,Big Man #3
3937,Ticket agent
3938,Fruitstand Customer
3939,Fruitstand Customer
3940,Bar Patron (uncredited)
3941,Woman Watching Cady Get Out from Under the Car (uncredited)
3942,Ice Cream Cashier
3943,Albert Markovski
3944,Bernard
3945,Vivian
3946,Brad Stand
3947,Tommy Corn
3948,Dawn Campbell
3949,Caterine Vauban
3950,Darlene
3951,Marty
3952,Mrs. Hooten
3953,Cricket
3954,Bret
3955,Mrs. Silver
3956,Mary Jane Hutchinson
3957,Heather
3958,Mr. Silver
3959,Translator
3960,Weronika/Véronique
3961,La Tante
3962,Alexandre Fabbri
3963,Serge
3964,La femme barjolée
3965,Le chef d'orchestre
3966,Le père de Weronika
3967,Antek
3968,L'avocat
3969,Catherine
3970,Le professeur
3971,Le père de Véronique
3972,Claude
3973,Jean-Pierre
3974,Le facteur
3975,Le cheminot
3976,Le prof
3977,La réceptionniste
3978,Nicole
3979,La femme au chapeau
3980,L'homme au manteau gris
3981,Lorenzo Anello
3982,Sonny LoSpecchio
3983,Calogero "C" Anello (Age 17)
3984,Calogero "C" Anello (Age 9)
3985,Jane Williams
3986,Rosina Anello
3987,Jimmy Whispers
3988,Bobby Bars
3989,Danny K.O.
3990,Carmine
3991,Tony Toupee
3992,Eddie Mush
3993,JoJo "The Whale"
3994,Frankie Coffeecake
3995,Slick (Age 17)
3996,Aldo (Age 17)
3997,Crazy Mario (Age 17)
3998,Ralphie (Age 17)
3999,Slick (Age 9)
4000,Crazy Mario (Age 9)
4001,Detective Belsik
4002,Detective Vella
4003,Louie Dumps
4004,Gino
4005,Red Beard
4006,A.J.
4007,Willy
4008,Nicky Zero
4009,Tina
4010,Jerry
4011,Rachel
4012,Jimmy Muir
4013,Annie Doherty
4014,Russell Muir
4015,Ken Jackson
4016,Joe Muir
4017,
4018,
4019,
4020,
4021,
4022,
4023,
4024,
4025,
4026,
4027,
4028,
4029,Jimmy Grimble
4030,Alice Brewer
4031,Donna Grimble
4032,Eric Wirral
4033,Johnny Two Dogs
4034,Walkway Kid
4035,Psycho
4036,'Gorgeous' Gordon Burley
4037,Harry
4038,Paul Ashworth
4039,Sarah Hughes
4040,Steve
4041,Jo
4042,Ted, the Headmaster
4043,Ray, the Governor
4044,Paul's Dad
4045,Paul's Mum
4046,Young Paul
4047,Paul's Sister
4048,Robert Parker
4049,Rex
4050,Stan
4051,Man at Reading
4052,Matthias Lubanski
4053,Richard Lubanski
4054,Christa Lubanski
4055,Bruno Lubanski
4056,Ingrid Lubanski
4057,Annette Ackermann
4058,Sepp Herberger
4059,Helmut Rahn
4060,Fritz Walter
4061,Horst Eckel
4062,Ottmar Walter
4063,Toni Turek
4064,Hans Schäfer
4065,Werner Kohlmeyer
4066,Werner Liebrich
4067,Max Morlock
4068,Herbert Zimmermann
4069,Paul Ackermann
4070,Hans Pollak
4071,Mike
4072,Pablo
4073,Theo
4074,Bernie
4075,Oma Käthe
4076,Ernst
4077,Hilde Pollak
4078,Jürgen
4079,Rüdiger Hillbrecht
4080,Rudi
4081,Ulf
4082,Dörte
4083,Claudia
4084,Buchmacher
4085,Ariane
4086,Versicherungsvertreter
4087,Arzt
4088,Krankenschwester
4089,Polizeibeamter
4090,Polizeibeamter
4091,Banker
4092,Pastor
4093,Paola Pollack
4094,Manager Schalke 04
4095,Trainer Schalke 04
4096,Spieler Schalke 04
4097,Mannschaftsbetreuer Schalke 04
4098,Sportreporter
4099,Sportreporter
4100,Spielerbeobachter
4101,himself
4102,Hooligan
4103,Arzt
4104,Elmo McElroy
4105,Felix DeSouza
4106,L.A. Highway Patrol
4107,Dakota Parker
4108,The Lizard
4109,Frederick
4110,Leopold Durant
4111,Iki
4112,Mr. Davidson
4113,Detective Virgil Kane
4114,Mr. Escobar
4115,Mr. Ho-Fat
4116,Konokko
4117,Mr. Yuri
4118,Mr. Jones
4119,Blowfish
4120,Omar
4121,Trevor
4122,Pudsey Smith
4123,Arthur
4124,Shirley DeSouza
4125,Hector Dougal McElroy
4126,Priest
4127,Stefan
4128,Erkan
4129,Tana
4130,Dr. Basten
4131,Frau Schmächtig
4132,Cem
4133,Prof. Johns
4134,Dravolda
4135,Trixi
4136,Wagner
4137,Möllner
4138,himself
4139,himself
4140,Hardy Flanders
4141,Kathrin Schwartau
4142,Professor
4143,Tony Costello
4144,Hughie
4145,Les Wickes
4146,Ray Simms
4147,David 'Beano' Baggot
4148,Karen Knowles
4149,Brian Lovell
4150,Clare Knowles
4151,Astrid Simms
4152,Lady in Black
4153,Dutch Kid
4154,Neil Gaydon
4155,Clive
4156,Luke Shand
4157,
4158,
4159,
4160,
4161,
4162,
4163,
4164,
4165,Limo Driver
4166,Mr. Longbaugh
4167,Mr. Parker
4168,Robin
4169,Joe Sarno
4170,Jeffers
4171,Obecks
4172,Abner Mercer
4173,Raving Bitch
4174,Agent 47
4175,Mike Whittier
4176,Nika Boronina
4177,Yuri Marklov
4178,Mikhail Belicoff
4179,Udre Belicoff
4180,Jenkins
4181,General Kormarov
4182,Bwana Qvie
4183,Captain Gudnayev
4184,Smith Jamison
4185,Billy Ray Valentine
4186,Louis Winthorpe III
4187,Ophelia
4188,Coleman
4189,Randolph Duke
4190,Mortimer Duke
4191,Clarence Beeks
4192,Penelope Witherspoon
4193,Corrupt Cop
4194,Attendant
4195,Wilson
4196,Bénédicte Getty
4197,Alice Pollock
4198,Richard Pollock
4199,Alain Getty
4200,Nicolas Chevalier
4201,Francine
4202,Le vétérinaire
4203,L'infirmière
4204,Le médecin de garde
4205,Félix, le fils du voisin
4206,L'employé des eaux
4207,Bruno
4208,Une call-girl
4209,Henry Brubaker
4210,Richard 'Dickie' Coombes
4211,Lillian Gray
4212,Walter
4213,John Deach
4214,Larry Lee Bullen
4215,Roy Purcell
4216,C.P. Woodward
4217,Eddie Caldwell
4218,Floyd Birdwell
4219,Fletcher Reede
4220,Audrey Reede
4221,Max Reede
4222,Jerry
4223,Greta
4224,Samantha Cole
4225,Miranda
4226,Judge Marshall Stevens
4227,Dana Appleton
4228,Mr. Allan
4229,Kenneth Falk
4230,Child at Party and School
4231,Lady in Elevator
4232,Nana Kleinfrankenheim
4233,Raoul
4234,Paul
4235,Yvette
4236,Chef
4237,Elisabeth
4238,Philosophe
4239,Jeune Homme
4240,Journaliste
4241,Luigi
4242,Arthur
4243,La serveuse de café
4244,(uncredited)
4245,Concierge (uncredited)
4246,Homme près du Jukebox (uncredited)
4247,Voix de l'amant lisant Poe (voice) (uncredited)
4248,Soldat (uncredited)
4249,Homme blessé (uncredited)
4250,Premier client
4251,Victor
4252,Dr. Jean Itard
4253,Madame Guerin
4254,Professor Philippe Pinel
4255,Madame Lemeri
4256,Monsieur Lemeri
4257,Remy
4258,Baby Lemeri
4259,Mathieu
4260,Besucher im Institut
4261,Countrywoman
4262,Countryman
4263,Girl at farm
4264,Girl at farm
4265,Boy at farm
4266,Child at farm
4267,Itard's Doctor
4268,Police Official
4269,Orderly at Institute
4270,Catherine
4271,Jules
4272,Jim
4273,Thérèse
4274,Sabine
4275,Gilberte
4276,Albert
4277,Lucie
4278,Récitant / Narrator (voix)
4279,Véronique
4280,Guillaume
4281,Yvonne
4282,Henri
4283,Kirilov
4284,Omar
4285,Blandine
4286,Himself
4287,Son ami
4288,Larry Flynt
4289,Althea Leasure
4290,Alan Isaacman
4291,Jimmy Flynt
4292,Ruth Carter Stapleton
4293,Charles Keating
4294,Arlo
4295,Chester
4296,Judge Morrissey - Cincinnati Court
4297,Alice Bonnard
4298,Jim
4299,Mme Bonnard
4300,M. Bonnard
4301,Martial
4302,Grocer
4303,Agent Rupert Anderson
4304,Agent Alan Ward
4305,Mrs. Pell
4306,Deputy Clinton Pell
4307,Mayor Tilman
4308,Sheriff Ray Stuckey
4309,Clayton Townley
4310,Frank Bailey
4311,Lester Cowens
4312,Agent Monk
4313,Agent Bird
4314,Eulogist
4315,Judge
4316,Goatee
4317,Passenger
4318,Black Passenger
4319,Agent Stokes
4320,Floyd Swilley
4321,Wesley Cooke
4322,Curtis Foy
4323,Connie
4324,Television Commentator
4325,Aaron Williams
4326,Vertis Williams
4327,Interviewer & Reporter
4328,Mrs. Walker
4329,Cameraman
4330,Reporter
4331,Reporter
4332,Reporter
4333,Reporter
4334,Reporter
4335,Fire Bomber
4336,Fire Bomber
4337,Fire Bomber
4338,Fire Bomber
4339,T.V. Commentator
4340,Agent MacMillan
4341,Agent Brodsky
4342,Agent Nash
4343,Agent Reilly
4344,Local #1 (uncredited)
4345,Peckerwood (uncredited)
4346,Evelyn Couch
4347,Ruth Jamison
4348,Ninny Threadgoode
4349,Sipsey
4350,Idgie Threadgoode
4351,Buddy Threadgoode
4352,Big George
4353,Ed Couch
4354,Smokey Lonesome
4355,Grady Kilgore
4356,Mama Threadgoode
4357,Woman's Awareness Teacher
4358,Teacher
4359,nurse
4360,Judge
4361,Leona Threadgoode
4362,Older Julian Threadgoode
4363,KKK Man
4364,Jesse
4365,Rae Lindley
4366,Randolph Johnson
4367,Glen Greenwood
4368,Annie Greenwood
4369,Dial
4370,Wade
4371,Dwight Mercer
4372,Perry
4373,Gwenie
4374,Vector
